Window	width	angle	angle	mean ang	std ang	mean int	std int	mean std	std std
201.00	0.71	65	64	66.31413112	4.386380185	0.406388542	0.108966545	23.10120926	0.811379989
201.00	0.71	70	70	71.8411223	3.702360491	0.351339628	0.132220964	22.98192768	2.425669878
201.00	0.71	75	74	77.7774688	2.843083353	0.384456065	0.124276274	23.03799838	1.355624198
201.00	0.71	80	80	80.0699643	3.585811122	0.359972801	0.139786123	23.13078975	2.825477369
201.00	0.71	85	84	85.96799164	4.032703075	0.353205083	0.147927436	22.3582985	3.339667205
201.00	0.71	90	90	89.90235541	4.273230362	0.328298207	0.177988258	20.53472079	4.888143141
201.00	0.71	95	95	95.88568666	4.441789569	0.363691851	0.145538324	21.8403853	3.391675326
201.00	0.76	0	0	4.149749066	1.251718736	0.273312516	0.145754656	22.55132398	0.973744087
201.00	0.76	10	9	11.66729027	3.692383788	0.336001919	0.109964744	22.9584678	2.212573956
201.00	0.76	100	99	102.5079675	2.72087186	0.347458693	0.106654228	23.19817006	2.325842083
201.00	0.76	105	105	108.7733329	2.216033694	0.355165005	0.093407605	23.17164437	1.473964719
201.00	0.76	110	109	113.0087109	2.699614708	0.35256878	0.102684936	22.87012797	2.42170226
201.00	0.76	115	115	117.4667874	3.104724558	0.304979735	0.112226714	23.49137829	2.034242845
201.00	0.76	120	119	119.9437582	4.18661913	0.308758986	0.111282019	23.18419063	2.449384791
201.00	0.76	125	125	123.5855773	4.368159281	0.366139188	0.082290191	23.14684509	0.679606017
201.00	0.76	130	129	125.4976773	2.831463812	0.356935213	0.098885422	22.63697045	1.911459089
201.00	0.76	135	135	130.6070463	2.581326874	0.364626359	0.087154207	23.02131308	0.57229045
201.00	0.76	140	140	135.9195481	2.400014323	0.358675846	0.099703977	22.84534877	1.930166787
201.00	0.76	145	145	140.5966373	2.242914066	0.361791209	0.087466559	23.04889078	0.689027404
201.00	0.76	15	14	17.97929686	2.929155147	0.355004801	0.093812605	23.0097749	1.507739132
201.00	0.76	150	150	145.9815246	2.27411093	0.359049419	0.099790042	22.88686542	1.658376536
201.00	0.76	155	155	150.6835998	2.500630732	0.349412373	0.105058067	22.73517991	1.568587372
201.00	0.76	160	160	156.5530787	3.29500078	0.351859202	0.101990537	22.87124705	1.511923858
201.00	0.76	165	165	164.823686	3.203084211	0.357941133	0.103747706	23.68065778	1.994227028
201.00	0.76	170	170	172.3184841	3.301913522	0.334852719	0.116556715	23.1078012	2.528064531
201.00	0.76	175	175	177.1390438	4.280359366	0.319897153	0.133332028	22.35748569	2.326550396
201.00	0.76	20	19	22.64995742	3.199482542	0.354491667	0.103714353	23.02213191	1.624005365
201.00	0.76	25	24	28.62292956	1.548220567	0.350722841	0.108198912	22.72500569	2.334613555
201.00	0.76	30	29	33.34067003	0.666886123	0.364616013	0.094797856	23.24809875	1.651563027
201.00	0.76	35	34	38.44646508	2.729860356	0.366070116	0.093722292	23.23374929	0.761969974
201.00	0.76	40	39	42.90719543	2.962496183	0.367756631	0.093659577	23.41627824	0.625418417
201.00	0.76	45	44	47.9684125	3.956134653	0.347365099	0.119358263	22.66450338	2.647184853
201.00	0.76	5	5	4.544572018	4.271668524	0.324955622	0.12883791	22.65830105	2.441195176
201.00	0.76	50	50	53.81541862	2.720895094	0.36730504	0.087866818	23.15219058	0.608903677
201.00	0.76	55	54	58.21600742	2.405046933	0.371417288	0.084836356	23.27023124	0.716025482
201.00	0.76	60	60	63.60476737	2.214968705	0.349961667	0.112939997	22.42141162	3.004306924
201.00	0.76	65	64	67.79978946	2.655791179	0.350888254	0.111900883	22.84819902	2.38187548
201.00	0.76	70	70	72.76998976	3.164331771	0.336992464	0.111398715	23.05487267	2.297562263
201.00	0.76	75	74	77.116462	3.50107795	0.352865832	0.101424048	23.16358982	1.710190535
201.00	0.76	80	80	80.67140027	2.833252267	0.329297501	0.107973562	24.13915223	1.478459889
201.00	0.76	85	84	86.47666556	4.263044662	0.325607517	0.127653482	22.7159361	2.239379552
201.00	0.76	90	90	92.75407263	1.904518654	0.33167128	0.114162393	23.42329598	0.879569144
201.00	0.76	95	95	96.49952812	4.646330101	0.321654495	0.129128422	22.63696881	2.130887973
201.00	0.81	0	179	3.859817166	1.600883742	0.323806078	0.077552933	23.55064853	0.450495863
201.00	0.81	10	9	12.09713062	3.294329433	0.318784713	0.085435737	23.26452648	1.348613425
201.00	0.81	100	99	103.1945101	1.929884239	0.322121342	0.081918077	23.55722108	1.381349602
201.00	0.81	105	105	108.9351115	2.26807394	0.325928581	0.072688135	23.39166917	0.708544335
201.00	0.81	110	109	113.0965595	2.832003826	0.335539691	0.069528864	23.54832242	0.434131255
201.00	0.81	115	115	116.6443035	3.581165212	0.276758946	0.096167119	24.15077878	0.898116653
201.00	0.81	120	119	121.0016452	4.447419802	0.3167223	0.085422794	23.41023112	0.882810847
201.00	0.81	125	125	123.9147473	4.350880723	0.331556213	0.071050339	23.39413747	0.679346072
201.00	0.81	130	129	125.49404	2.292447139	0.332907629	0.062791567	23.11008088	0.771673344
201.00	0.81	135	135	130.7093311	1.989736047	0.34321801	0.04516698	23.28846439	0.207596335
201.00	0.81	140	140	135.6778212	0.283522028	0.338667455	0.059334253	23.29585404	0.762609429
201.00	0.81	145	145	140.424001	1.911603768	0.328378464	0.078881033	22.99896263	1.245554976
201.00	0.81	15	14	18.4715269	2.379798737	0.325763113	0.079025943	23.39378051	0.834800208
201.00	0.81	150	150	146.154844	2.86582062	0.32900561	0.081434387	23.21651095	0.638580394
201.00	0.81	155	155	150.8118168	2.891656581	0.32730411	0.078971527	23.17080977	0.606044251
201.00	0.81	160	160	156.145787	2.46751231	0.329384598	0.070797495	23.34860904	0.580232278
201.00	0.81	165	165	164.4487228	3.440690017	0.287735452	0.092453742	24.10796024	1.172146024
201.00	0.81	170	170	171.8766668	3.667593656	0.286285541	0.101339059	23.5284573	1.720080471
201.00	0.81	175	175	177.7171148	3.610258528	0.310058502	0.090877889	23.21317712	0.733665352
201.00	0.81	20	19	23.21122808	1.998702224	0.336522431	0.068719794	23.59952827	0.509562933
201.00	0.81	25	24	28.42678188	2.741789055	0.332959367	0.075507616	23.39688331	0.520466977
201.00	0.81	30	29	33.04194926	2.335215732	0.333781205	0.078667485	23.52318159	0.619350986
201.00	0.81	35	34	38.67962518	1.670658339	0.333650383	0.072867971	23.3652249	0.788111309
201.00	0.81	40	39	43.394582	0.286988822	0.347795595	0.046151785	23.69730819	0.236643925
201.00	0.81	45	44	48.38100965	1.897262987	0.346202986	0.04587628	23.52931952	0.235676738
201.00	0.81	5	5	4.62698857	4.163901964	0.313698316	0.085888529	23.41228523	0.8488695
201.00	0.81	50	50	53.97080372	1.504442933	0.345568298	0.046012326	23.42814654	0.232587411
201.00	0.81	55	54	58.4949515	1.268507282	0.336763802	0.068200691	23.4494558	0.723297809
201.00	0.81	60	60	63.57878727	2.481786188	0.330279413	0.076188215	23.39578797	0.705513394
201.00	0.81	65	64	68.01279558	2.468542469	0.330076006	0.072620311	23.65861698	0.544810742
201.00	0.81	70	70	71.5197645	3.771981365	0.273796915	0.091994767	24.11905491	0.850398901
201.00	0.81	75	74	77.24439666	3.562152091	0.31450785	0.083555473	23.57991363	0.971218197
201.00	0.81	80	80	79.74724763	3.881645308	0.280677936	0.09419115	24.08221767	1.147390885
201.00	0.81	85	84	86.3057931	3.765056106	0.303594582	0.090113847	23.65634438	0.758613643
201.00	0.81	90	90	91.94377019	2.794835793	0.319851059	0.078754598	23.89018976	0.891105298
201.00	0.81	95	95	95.95032512	4.562799312	0.311541909	0.088061555	23.26334799	0.72622515
201.00	0.86	0	179	1.971763079	4.332862555	0.301155022	0.047233862	23.5387766	0.126912275
201.00	0.86	10	9	12.21071404	3.204075235	0.299284989	0.062007526	23.62447408	0.49989887
201.00	0.86	100	99	103.6293854	1.815032647	0.299677981	0.062316661	23.70412921	0.531498399
201.00	0.86	105	105	109.2253557	1.184096083	0.302516351	0.05838694	23.53257271	0.635968849
201.00	0.86	110	109	113.0942203	2.827431266	0.306391596	0.058345861	23.59842266	0.473012953
201.00	0.86	115	115	118.1569927	2.907428942	0.270210139	0.078177138	23.75265303	1.026516074
201.00	0.86	120	119	120.839921	4.091023328	0.279285503	0.078394764	23.66457411	1.049773333
201.00	0.86	125	125	123.6424647	4.436468144	0.293845108	0.068437916	23.42911166	0.781235676
201.00	0.86	130	129	125.5902084	2.824905202	0.295390986	0.073000335	23.03365377	0.82388832
201.00	0.86	135	135	130.47519	1.830321402	0.294770487	0.076293745	23.15394973	0.777475019
201.00	0.86	140	140	135.8965428	2.027134703	0.296893608	0.073594476	23.25978222	0.843507942
201.00	0.86	145	145	140.4736233	1.762968086	0.302422443	0.061629406	23.27876663	0.597698917
201.00	0.86	15	14	18.71622734	1.723931399	0.301343051	0.062880398	23.4414634	0.705241568
201.00	0.86	150	150	146.0509176	1.956245129	0.298089479	0.066242452	23.33973605	0.803218036
201.00	0.86	155	155	150.6357973	1.991348215	0.300994201	0.064429467	23.22381103	0.815856832
201.00	0.86	160	160	156.1203308	1.992826883	0.304138349	0.059697226	23.4702902	0.598208202
201.00	0.86	165	165	165.1115302	4.241109558	0.263709967	0.082320209	23.80233324	1.095076154
201.00	0.86	170	170	171.2172604	4.148218461	0.268483814	0.075507448	23.76343881	0.87553081
201.00	0.86	175	175	177.2080709	3.488901996	0.298647132	0.056741357	23.56208945	0.516050657
201.00	0.86	20	19	23.1971843	1.826432265	0.305752433	0.062663738	23.63101168	0.535044019
201.00	0.86	25	24	28.56578296	1.756026437	0.304485773	0.061405267	23.48890568	0.561515186
201.00	0.86	30	29	33.18847748	1.261487236	0.304555651	0.064107014	23.63214351	0.718982616
201.00	0.86	35	34	38.57993965	2.19719328	0.298987546	0.073051937	23.42093267	0.782248792
201.00	0.86	40	39	43.11341852	1.91905944	0.29984085	0.074305788	23.58348616	0.766609692
201.00	0.86	45	44	48.05823208	2.763828358	0.297384466	0.077093279	23.38552601	0.796042168
201.00	0.86	5	5	4.727849003	4.097260592	0.298015228	0.056517613	23.65131858	0.666541778
201.00	0.86	50	50	53.99111492	2.041781638	0.296919116	0.076383547	23.29620696	0.803488531
201.00	0.86	55	54	58.2245296	1.99204968	0.289099607	0.078926077	23.61345117	0.84554139
201.00	0.86	60	60	63.75011368	1.962281012	0.298677035	0.069188185	23.44436289	0.676488617
201.00	0.86	65	64	67.79310865	2.69114622	0.301647907	0.068025527	23.62949157	0.708363789
201.00	0.86	70	70	72.96105727	2.85215607	0.274942208	0.074670589	23.85812988	0.773354002
201.00	0.86	75	74	78.33829296	1.701648855	0.29994844	0.066447923	23.70875383	0.845077649
201.00	0.86	80	80	77.87583195	4.100166643	0.266288587	0.078394743	23.83830326	0.767993854
201.00	0.86	85	84	87.01428786	3.385005466	0.298671721	0.054771496	23.77377458	0.459832133
201.00	0.86	90	90	91.46347733	3.175080193	0.304529397	0.050394568	24.10227509	0.891628344
201.00	0.86	95	95	96.03119044	4.382366397	0.299991684	0.050987747	23.54021178	0.250160486
201.00	0.91	0	0	2.859986587	3.708479931	0.270748147	0.029316758	23.40259818	0.282166873
201.00	0.91	10	9	11.98115217	3.377500765	0.282751322	0.038775115	23.68524466	0.40843647
201.00	0.91	100	99	103.5748785	1.647097428	0.283576587	0.038530018	23.8915463	0.406154557
201.00	0.91	105	105	109.2537688	1.608411761	0.279424513	0.04986953	23.59266639	0.436308749
201.00	0.91	110	109	113.0926299	2.722354862	0.282670451	0.048840988	23.68391369	0.479365149
201.00	0.91	115	115	117.5616088	2.948894055	0.277698583	0.050314853	23.98766535	0.723011596
201.00	0.91	120	119	118.1969897	4.065504683	0.277763337	0.048431809	23.68964342	0.654075277
201.00	0.91	125	125	123.6246846	4.399072818	0.275127219	0.053246768	23.51687997	0.554652622
201.00	0.91	130	129	126.4851794	3.169607986	0.276939374	0.051400701	23.57788038	0.778207173
201.00	0.91	135	135	130.5814979	1.562852852	0.279795036	0.042186904	23.46260328	0.34699077
201.00	0.91	140	140	136.2690173	2.417985617	0.279885404	0.047672633	23.51432009	0.442764769
201.00	0.91	145	145	140.7508046	1.925736706	0.27989182	0.045883374	23.5387673	0.596857235
201.00	0.91	15	14	18.57823537	1.807701428	0.280679944	0.045921371	23.61674774	0.323720535
201.00	0.91	150	150	145.7893672	1.500791835	0.281688319	0.045496953	23.52493838	0.424287366
201.00	0.91	155	155	150.264049	1.465897957	0.281732713	0.043461266	23.35553843	0.373837211
201.00	0.91	160	160	156.2796132	2.259171217	0.27834834	0.04718913	23.55044889	0.438431077
201.00	0.91	165	165	166.0337322	3.912178485	0.254229063	0.065216854	23.91449222	0.70572018
201.00	0.91	170	170	172.9194639	3.367280737	0.2638458	0.056070704	23.71636392	0.609949414
201.00	0.91	175	175	176.5816604	3.955384251	0.282816469	0.03359236	23.59998506	0.382565979
201.00	0.91	20	19	23.16048532	1.631774709	0.282896542	0.04966328	23.73506503	0.368871939
201.00	0.91	25	24	28.9076007	0.016455853	0.285670732	0.038617325	23.6645736	0.286462212
201.00	0.91	30	29	33.26987243	1.451628277	0.284364478	0.045990459	23.79885272	0.36846814
201.00	0.91	35	34	38.75996011	1.447728045	0.281744528	0.047053045	23.64642742	0.370465398
201.00	0.91	40	39	43.07777386	1.676767838	0.283143219	0.04383636	23.75845417	0.385389951
201.00	0.91	45	44	48.3983101	1.863462132	0.281916338	0.04386536	23.63263819	0.344093626
201.00	0.91	5	5	4.920229693	4.082484162	0.283585267	0.033266591	23.75038262	0.532310438
201.00	0.91	50	50	54.24985079	0.029827859	0.281501757	0.043118833	23.54799707	0.284476579
201.00	0.91	55	54	58.5306246	1.179633507	0.284138548	0.042559547	23.72313235	0.345554893
201.00	0.91	60	60	64.02395689	0.897282181	0.28465713	0.040775103	23.65189247	0.403626476
201.00	0.91	65	64	67.7343386	2.661710502	0.282082305	0.048363817	23.82465206	0.451250915
201.00	0.91	70	70	73.21546947	2.503396535	0.263356081	0.067413241	23.75593453	0.799928982
201.00	0.91	75	74	77.55286652	3.081399954	0.274418118	0.054594514	23.79886878	0.599735634
201.00	0.91	80	80	77.52421264	3.686549567	0.264163037	0.054448238	23.94050431	0.678379971
201.00	0.91	85	84	87.16570592	3.239530268	0.281531505	0.037021548	23.90389243	0.45565444
201.00	0.91	90	90	90.69867865	3.601684177	0.286648498	0.032071653	24.17065383	0.700734382
201.00	0.91	95	95	95.78785894	4.361927946	0.283120009	0.032722716	23.69753987	0.341850459
201.00	0.96	0	0	4.523613065	4.26887E-07	0.250851389	0.014264102	23.57724053	0.403143135
201.00	0.96	10	9	11.89313238	3.462171688	0.264536358	0.026292791	23.75569579	0.534647962
201.00	0.96	100	99	103.6576863	1.624983733	0.265244099	0.025597486	23.91470563	0.422204195
201.00	0.96	105	105	108.8943311	1.977376652	0.259759753	0.034857905	23.79795168	0.491300515
201.00	0.96	110	109	112.6990705	3.086998316	0.258964841	0.040879981	23.79640408	0.393741818
201.00	0.96	115	115	116.6259139	2.908065664	0.234226616	0.067543702	24.46407519	1.003373578
201.00	0.96	120	119	120.2987173	3.748098354	0.249488164	0.053875035	24.09278362	0.862280918
201.00	0.96	125	125	124.2195717	4.068796852	0.263233653	0.028510262	23.79599115	0.611826417
201.00	0.96	130	129	127.2700428	3.305788993	0.25968624	0.035297613	23.85449782	0.762915064
201.00	0.96	135	135	130.2976383	0.178198874	0.245748434	0.04439151	23.64802829	0.5923429
201.00	0.96	140	140	136.1817337	1.68840898	0.259344979	0.0350069	23.72376497	0.503327668
201.00	0.96	145	145	140.608368	1.395208333	0.25875944	0.033874302	23.59741652	0.473966994
201.00	0.96	15	14	18.46913008	2.135569931	0.259919467	0.034823943	23.73030341	0.499023112
201.00	0.96	150	150	145.7977623	1.37383525	0.258566052	0.040893323	23.52704823	0.449731667
201.00	0.96	155	155	150.5809672	1.782933474	0.255969981	0.044579818	23.44137614	0.560139002
201.00	0.96	160	160	156.2333698	1.884586722	0.259966403	0.03644954	23.69387019	0.537326549
201.00	0.96	165	165	166.5502606	3.916517458	0.238690116	0.057109869	23.8808038	0.586657167
201.00	0.96	170	170	173.0264597	3.286543084	0.241599015	0.05052011	23.83884954	0.744282454
201.00	0.96	175	175	177.2541977	3.526106894	0.2652414	0.021817539	23.69494058	0.556224382
201.00	0.96	20	19	23.25846304	1.690257986	0.261669525	0.037649697	23.75510809	0.428440386
201.00	0.96	25	24	28.7597022	1.120554956	0.258153802	0.044900068	23.70540522	0.489392206
201.00	0.96	30	29	33.13305745	1.562503836	0.260793024	0.041986065	23.7875358	0.480404216
201.00	0.96	35	34	38.77837618	0.558408701	0.263413787	0.028310911	23.76859211	0.326625477
201.00	0.96	40	39	43.02499995	1.396315841	0.255299078	0.041129513	24.00267867	0.414058892
201.00	0.96	45	44	48.69028999	0.652685211	0.262650462	0.028532999	23.80405991	0.445061234
201.00	0.96	5	5	5.078531744	4.094638922	0.265352729	0.020756164	23.80103166	0.58205501
201.00	0.96	50	50	53.72294663	1.990959232	0.262284271	0.029158746	23.66605334	0.436560348
201.00	0.96	55	54	58.324823	1.749809602	0.264266903	0.028684189	23.78356077	0.372732589
201.00	0.96	60	60	63.470402	2.17920392	0.259971371	0.041766582	23.6907679	0.599799484
201.00	0.96	65	64	67.49579408	3.270139766	0.25794944	0.048594925	23.73607688	0.678049203
201.00	0.96	70	70	73.26045616	2.193388806	0.250928578	0.048806113	23.95776771	0.662352553
201.00	0.96	75	74	77.56981045	2.742074691	0.255704382	0.041787605	24.00956609	0.531989666
201.00	0.96	80	80	77.60654169	3.711699912	0.245770362	0.05151846	24.03629748	0.654685907
201.00	0.96	85	84	86.89180478	3.479162968	0.258392498	0.038010555	23.9905692	0.496659819
201.00	0.96	90	90	92.93283817	2.997447464	0.266004385	0.019985188	23.80697618	0.290280775
201.00	0.96	95	95	95.66979416	4.558064589	0.261614914	0.026618034	23.70520143	0.464277333
51.00	0.01	0	0	0.248620252	0.269750558	1.916605736	0.556640155	3.213971102	0.738531739
51.00	0.01	10	9	9.505245219	0.180526844	7.212364255	0.215329909	2.571462086	0.082881332
51.00	0.01	100	99	99.96832817	0.171613107	7.160702176	0.20318144	2.547678033	0.076123657
51.00	0.01	105	105	104.9228386	0.191284094	7.22453274	0.154482423	2.592026934	0.064862681
51.00	0.01	110	109	110.1189201	0.207030343	7.225158372	0.143253112	2.570176805	0.036475352
51.00	0.01	115	115	115.1144354	0.205179982	7.143115673	0.189855206	2.621254616	0.07635232
51.00	0.01	120	119	120.0547199	0.204689139	7.087704206	0.1425947	2.543052115	0.025004443
51.00	0.01	125	125	125.1359824	0.180376302	7.203556861	0.162649369	2.566454046	0.055172726
51.00	0.01	130	129	130.2656585	0.234518877	7.118437631	0.164059069	2.54936867	0.064590631
51.00	0.01	135	135	135.203918	0.190977879	8.701045816	0.562343822	2.552490044	0.127266438
51.00	0.01	140	140	140.1823095	0.22612047	7.142879182	0.154697114	2.561292939	0.060368217
51.00	0.01	145	145	145.3150317	0.185842878	7.204450017	0.159860596	2.569324236	0.054608707
51.00	0.01	15	14	14.46668268	0.19113316	7.23135391	0.157339006	2.595081453	0.064496991
51.00	0.01	150	150	150.4029799	0.209519978	7.100164403	0.140976794	2.549794188	0.025513916
51.00	0.01	155	155	155.3408909	0.21056059	7.155488804	0.188786971	2.62678423	0.070952117
51.00	0.01	160	160	160.3385113	0.205652822	7.230307787	0.139402616	2.568596932	0.035140381
51.00	0.01	165	165	165.5317624	0.239548341	7.217893512	0.283266517	2.605472568	0.13392229
51.00	0.01	170	170	170.4948934	0.195937697	7.228122156	0.263601605	2.589523051	0.131195958
51.00	0.01	175	175	175.3404234	0.150583287	7.165528884	0.239807933	2.421411685	0.072641045
51.00	0.01	20	19	19.65325767	0.209349275	7.231231101	0.139442337	2.573176964	0.035835554
51.00	0.01	25	24	24.66130231	0.214334717	7.145182798	0.201618916	2.623864696	0.080806557
51.00	0.01	30	29	29.59958856	0.205414119	7.088507854	0.140812511	2.543948419	0.02627827
51.00	0.01	35	34	34.67482928	0.175511792	7.194599561	0.16772918	2.560368107	0.051675304
51.00	0.01	40	39	39.81090802	0.231379194	7.119604416	0.16410632	2.551896555	0.064363501
51.00	0.01	45	44	44.79301059	0.193408502	8.702275201	0.536996219	2.546962679	0.129814325
51.00	0.01	5	4	4.683387215	0.151673566	7.174570531	0.256113834	2.416908617	0.071749077
51.00	0.01	50	50	49.72335177	0.222607174	7.131227949	0.160570316	2.554472524	0.06181859
51.00	0.01	55	54	54.86423532	0.18613123	7.207173829	0.162676564	2.569166696	0.053146839
51.00	0.01	60	60	59.94873738	0.210967318	7.100783629	0.140974097	2.550761256	0.028146485
51.00	0.01	65	64	64.88603344	0.215089865	7.162445456	0.202703248	2.62852723	0.075643767
51.00	0.01	70	70	69.8885216	0.206656708	7.222422127	0.140135211	2.564831668	0.036048885
51.00	0.01	75	74	75.06870731	0.255671156	7.199832036	0.311092386	2.601123979	0.155296728
51.00	0.01	80	80	80.04018461	0.187837828	7.178551526	0.228776521	2.558533309	0.096921069
51.00	0.01	85	85	85.07179072	0.168759684	7.090227716	0.260793002	2.588405476	0.086315111
51.00	0.01	90	90	89.99071267	0.036491819	8.229446228	0.12420714	2.599507073	0.00542841
51.00	0.01	95	94	94.95985316	0.167549554	7.100334295	0.255846059	2.583181293	0.08024089
51.00	0.06	0	0	0.481444713	2.295611385	4.33679399	2.809906187	13.55013229	4.833064424
51.00	0.06	10	9	9.86935136	2.003230242	5.044582366	2.934361347	14.44854791	4.869952877
51.00	0.06	100	99	99.54441642	2.639290119	4.884553428	2.803129337	14.50495652	4.763825983
51.00	0.06	105	105	104.2539651	4.000657618	4.588665974	2.475893221	14.50641516	4.585206962
51.00	0.06	110	109	109.6223063	3.47202941	4.692636865	2.623488217	14.61511428	4.668222832
51.00	0.06	115	115	116.5391429	2.915110707	4.479387041	2.303899072	14.54526152	4.649264012
51.00	0.06	120	119	120.0712506	4.188957873	4.581777816	2.463806775	14.51459421	4.578209383
51.00	0.06	125	125	126.2875349	3.301552952	4.668634736	2.463618722	14.56293526	4.609415419
51.00	0.06	130	129	131.8357838	3.437171855	4.091565245	1.852445218	14.41880963	4.515601725
51.00	0.06	135	135	135.4249525	1.915586102	5.289630334	3.150949021	14.60042174	4.895015458
51.00	0.06	140	140	141.8392412	3.610680146	4.348133305	2.101919779	14.43663658	4.463647437
51.00	0.06	145	145	147.0413779	3.433123898	3.998643312	1.772013471	14.45301712	4.572122399
51.00	0.06	15	14	14.90101218	2.301461064	4.859487007	2.767822462	14.54917884	4.817817891
51.00	0.06	150	150	152.2306219	3.536246657	3.963542959	1.658663168	14.44533822	4.512699275
51.00	0.06	155	155	155.6128448	2.612146946	4.60362487	2.518756235	14.47957692	4.786003525
51.00	0.06	160	160	160.7349186	2.485764369	4.385068784	2.233820583	14.49821883	4.808254107
51.00	0.06	165	165	165.255017	2.008205044	4.854291741	2.771827155	14.5098171	4.811397276
51.00	0.06	170	170	170.3382331	2.108728963	5.023556332	2.946352194	14.49546954	4.854275644
51.00	0.06	175	175	175.1247861	2.137841275	4.790341395	2.647823191	14.56975446	5.136318988
51.00	0.06	20	19	19.51629794	2.887687639	4.352972189	2.218521355	14.5756892	4.796132574
51.00	0.06	25	24	24.46295547	2.846447765	4.647557696	2.507252828	14.54569684	4.744606011
51.00	0.06	30	29	27.83367469	3.903877766	3.976414314	1.647667483	14.45215078	4.56165326
51.00	0.06	35	34	32.87529733	3.533043381	4.106101912	1.813635193	14.46136178	4.584295637
51.00	0.06	40	39	38.29635481	3.895302573	4.348852189	2.06119729	14.43922178	4.523369956
51.00	0.06	45	44	44.86525936	2.30679355	5.289605119	3.165566969	14.52668781	4.814318052
51.00	0.06	5	4	5.094234046	2.046340772	4.794613104	2.635076575	14.54183051	5.167586814
51.00	0.06	50	50	48.18728477	3.931634331	4.12369841	1.88287131	14.44817886	4.523483349
51.00	0.06	55	54	53.85928891	3.82001617	4.632491388	2.47119011	14.55463318	4.620076698
51.00	0.06	60	60	59.9944442	4.199742892	4.606915423	2.492242361	14.53854457	4.54216253
51.00	0.06	65	64	63.50429625	3.260081933	4.447407902	2.320477263	14.47812871	4.722564644
51.00	0.06	70	70	70.54848513	3.040076803	4.703189184	2.604390012	14.55737445	4.735412634
51.00	0.06	75	74	75.85379686	3.643286866	4.591608017	2.471023706	14.4925887	4.573783512
51.00	0.06	80	80	80.60841393	2.722934371	4.875612219	2.816254086	14.58148245	4.748936668
51.00	0.06	85	85	85.18832514	2.292153973	4.780851078	2.65181144	14.68779184	5.070272153
51.00	0.06	90	90	89.75812606	1.115129731	5.341799572	3.082819932	14.72888188	4.920500431
51.00	0.06	95	94	95.09439758	2.227143396	4.790810666	2.640277392	14.66678915	5.1002542
51.00	0.11	0	179	174.8046248	7.214601028	1.050433592	1.122804628	17.86192089	5.776759872
51.00	0.11	10	9	11.56408026	10.13184163	1.859111357	1.38260356	16.92664307	4.670483257
51.00	0.11	100	99	103.9693517	7.867728731	2.023501734	1.555794585	17.17333109	4.720959779
51.00	0.11	105	105	105.7512494	7.071838827	2.126819347	1.618424213	17.7710411	5.228464661
51.00	0.11	110	109	107.7225002	7.512741956	2.086411272	1.630253154	17.59499338	5.146916706
51.00	0.11	115	115	119.2841156	7.76444674	1.991459278	1.483262089	17.44476508	4.974828015
51.00	0.11	120	119	119.9369379	7.256145722	2.174942753	1.642090122	17.57376942	5.084016938
51.00	0.11	125	125	127.1317165	8.250782881	2.0605865	1.574826486	17.2778558	4.885922886
51.00	0.11	130	129	135.5689271	8.814331045	1.848029741	1.338027595	16.91743276	4.606696944
51.00	0.11	135	135	140.302385	6.906694428	2.013447159	1.503697391	17.31479411	5.130432237
51.00	0.11	140	140	151.8670832	5.978544389	1.596846136	0.915850522	16.79525168	4.328851707
51.00	0.11	145	145	155.8759905	5.851838301	1.651006952	1.030646826	16.81306453	4.471651361
51.00	0.11	15	14	11.9438753	8.171551411	2.032349905	1.562116037	17.42997062	5.024529007
51.00	0.11	150	150	161.8883926	5.426646856	1.591789105	0.936692869	16.91544417	4.466449237
51.00	0.11	155	155	163.8581182	7.302955944	1.705709156	1.14338257	17.00603671	4.717803772
51.00	0.11	160	160	169.0311547	7.193985659	1.704241095	1.183268714	16.96374422	4.950269415
51.00	0.11	165	165	167.5348272	8.331488948	1.998274894	1.49484583	17.21486167	5.023300488
51.00	0.11	170	170	165.9917294	8.288840733	1.958781358	1.490762169	16.88946344	4.704224027
51.00	0.11	175	175	177.8980434	10.3191476	1.815458207	1.335223373	16.8130012	4.804089678
51.00	0.11	20	19	11.56403895	8.508249806	1.721039768	1.243865237	17.2367333	4.93141514
51.00	0.11	25	24	15.60675375	8.12114456	1.679527148	1.11388105	17.22061993	4.723811497
51.00	0.11	30	29	17.12671722	5.65804497	1.553920211	0.87866862	17.07975964	4.609933774
51.00	0.11	35	34	22.58634849	5.934836473	1.577425218	0.910967196	16.98062667	4.554966143
51.00	0.11	40	39	27.42805891	6.525449608	1.569705089	0.880791939	16.92050985	4.566783169
51.00	0.11	45	44	36.34671389	6.636898996	1.838185337	1.342357117	17.11933321	4.96764197
51.00	0.11	5	4	0.909296533	11.83953489	1.639482173	1.193226258	16.54418886	4.793993389
51.00	0.11	50	50	43.45095274	9.000700802	1.824140757	1.331889376	17.14464015	4.643145524
51.00	0.11	55	54	52.01644907	8.779031534	2.023627289	1.559310893	17.36004563	4.914663333
51.00	0.11	60	60	59.95334397	7.371126664	2.179321962	1.655196049	17.56643721	5.024881999
51.00	0.11	65	64	61.02902684	8.427765553	1.994108203	1.510379157	17.44258846	4.984938861
51.00	0.11	70	70	72.47509269	6.834331465	2.098553374	1.611967092	17.46021152	5.252274051
51.00	0.11	75	74	73.60418784	7.752595224	2.072823503	1.577548712	17.58558145	5.239221879
